Account Name;Invoice Number;Invoice Date;Item Description;Category;Quantity;Sales
SLH;1232044;13 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1232286;20 May 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1232529;6 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1232757;16 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1233531;17 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1233709;16 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1233894;2 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1234181;27 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1234269;1 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1234274;10 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1234321;26 May 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1235693;23 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1235694;23 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1235831;15 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1236143;30 Apr 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1236173;5 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1236758;14 Apr 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1236854;10 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1236904;19 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1236936;18 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1237086;3 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1237431;2 Apr 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1237973;7 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1238150;20 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1238487;12 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1238664;14 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1239491;26 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1239516;30 Jan 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1239522;21 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1239582;25 Feb 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1239624;24 Mar 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;30;107.7
SLH;1230023;28 Apr 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;30;49.2
SLH;1231807;7 Feb 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;30;49.2
SLH;1233561;17 Jan 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;30;49.2
SLH;1234822;18 Feb 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;30;49.2
SLH;1237105;3 Mar 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;30;49.2
SLH;1238553;7 Mar 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;30;49.2
SLH;1234597;22 Feb 20;Meal Order Pads    EA=1;Other;30;44.4
SLH;1237611;15 Apr 20;Meal Order Pads    EA=1;Other;30;44.4
SLH;1237612;15 Apr 20;Meal Order Pads    EA=1;Other;30;44.4
SLH;1238553;7 Mar 20;PK100 PLASTIC 7OZ VENDING CUPS WHITE ND;Food & Catering;30;41.4
SLH;1236217;5 Feb 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;30;39.3
SLH;1236631;21 Jan 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;30;39.3
SLH;1238367;3 Jan 20;MANAGEMENT LAF BLUE O/D A4 70MM;Filing & Solutions;30;32.4
SLH;1230659;16 May 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;30;24.6
SLH;1232538;8 Jan 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;25;41
SLH;1238420;3 Jan 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;25;41
SLH;1237862;29 May 20;SAFETY GLASSES MARTCARE M9200 CLEAR;Cleaning, Hygiene & Workwear;24;62.16
SLH;1235849;12 Feb 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;24;31.44
SLH;1239661;24 Mar 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;24;18
SLH;1233345;28 Feb 20;REUSABLE SECURITY ENV 490x350x75mm BLUE;Furniture & Presentation;22;122.54
SLH;1230132;15 Jan 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1230133;15 Jan 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1230509;17 Mar 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1231010;24 Apr 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1233092;18 Mar 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1234554;22 Feb 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1235142;28 Feb 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1235357;7 Jan 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1236110;10 Jan 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1239434;11 Feb 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1239437;11 Feb 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1239795;31 Jan 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1239846;31 Mar 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;21;15.75
SLH;1238803;17 Mar 20;PK9 HYGIENE ROLL 2PLY BE 40MMX500MM;Cleaning, Hygiene & Workwear;20;235.8
SLH;1231124;25 Jan 20;PK 10 ERASE ALL SPONGE WHITE;Cleaning, Hygiene & Workwear;20;81.2
SLH;1234850;18 Mar 20;BX10 CNNECTR PENS ASSORTED FABER CASTELL;Writing & Machines;20;71.8
SLH;1237696;5 May 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;20;71.8
SLH;1238554;7 May 20;VIKING ECONOMY A4 COPY PAPER 80GSM;Paper, Envelopes & Labels;20;71.8
SLH;1231404;27 Feb 20;PK100 LASER LBS 99.1 X 33.9MM;Paper, Envelopes & Labels;20;62.8
SLH;1236236;24 Mar 20;PK100 LASER LBS 99.1 X 33.9MM;Paper, Envelopes & Labels;20;62.8
SLH;1239191;22 Jan 20;PK100 LASER LBS 99.1 X 33.9MM;Paper, Envelopes & Labels;20;62.8
SLH;1230129;15 Jan 20;PK100 LASER LBS 99.1 X 33.9MM;Paper, Envelopes & Labels;20;62.8
SLH;1230665;16 Jun 20;PACK100 VENTED SIP LIDS 8OZ;Food & Catering;20;52.8
SLH;1236175;12 Jun 20;PACK100 VENTED SIP LIDS 8OZ;Food & Catering;20;52.8
SLH;1238176;20 Mar 20;PACK100 VENTED SIP LIDS 8OZ;Food & Catering;20;52.8
SLH;1235172;21 Jan 20;PK50 CLOTHS BE ROB SCO OCEAN 50X35CM;Cleaning, Hygiene & Workwear;20;48.2
SLH;1234074;21 Apr 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1234334;26 May 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1235286;9 Jun 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1236191;15 Jan 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1236597;19 May 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1236763;14 Apr 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1238022;12 May 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1231277;1 May 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1233530;17 Jan 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1237624;8 Apr 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1238076;18 Apr 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;20;32.8
SLH;1234803;18 Feb 20;RING BR PP A4  BU OD 2R;Filing & Solutions;20;32.6
SLH;1230068;23 Apr 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1230643;16 Jun 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1230869;1 Jun 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1231114;10 Jun 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1231499;7 Apr 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1234390;29 May 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1235256;9 Jun 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1235329;17 Apr 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1235807;15 May 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1236371;11 Jun 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1237592;15 Apr 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1237593;15 Apr 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1237631;30 Apr 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1237941;21 May 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1238552;7 May 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;20;31
SLH;1239887;3 Apr 20;RING BINDER WHITE A4 OD  25MM 4 RING;Filing & Solutions;20;30.6
SLH;1233859;4 Feb 20;PK100 PLASTIC 7OZ VENDING CUPS WHITE ND;Food & Catering;20;27.6
SLH;1235286;9 Jun 20;PK100 PLASTIC 7OZ VENDING CUPS WHITE ND;Food & Catering;20;27.6
SLH;1230892;27 Mar 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;20;26.2
SLH;1233095;14 Jan 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;20;26.2
SLH;1233357;11 Feb 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;20;26.2
SLH;1235850;12 Feb 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;20;26.2
SLH;1238416;3 Jan 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;20;26.2
SLH;1230665;16 Jun 20;CLEAR DRINKING CUPS PK 100;Food & Catering;20;19.6
SLH;1235850;12 Feb 20;PK 100 FACIAL TISSUE TORK 2-PLY PREMIUM;Cleaning, Hygiene & Workwear;20;18.8
SLH;1238416;3 Jan 20;PK 100 FACIAL TISSUE TORK 2-PLY PREMIUM;Cleaning, Hygiene & Workwear;20;18.8
SLH;1230226;10 Jan 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;20;18.2
SLH;1231234;22 May 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;20;18.2
SLH;1232999;23 Jan 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;20;18.2
SLH;1236175;12 Jun 20;TOILET BRUSH AND HOLDER;Cleaning, Hygiene & Workwear;20;18
SLH;1230894;27 Mar 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;20;16.4
SLH;1238259;3 Apr 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;20;16.4
SLH;1236582;19 May 20;LETTER TRAY A4 BLACK ND;GOS & Mailing;18;26.46
SLH;1231041;25 Mar 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;18;23.58
SLH;1231125;21 Mar 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;17;165.24
SLH;1236376;6 Mar 20;PK20 HAND TOWEL PAPERNET SP Z-FOLD 200S;Cleaning, Hygiene & Workwear;16;532.64
SLH;1233129;24 Apr 20;PK15 HTOWLS NDAY WS 2PLY Z-FOLD 200 SH;Cleaning, Hygiene & Workwear;16;403.04
SLH;1233095;18 Mar 20;SAFETY GLASSES MARTCARE M9200 CLEAR;Cleaning, Hygiene & Workwear;16;41.44
SLH;1238041;17 Mar 20;PK 100 FACIAL TISSUE TORK 2-PLY PREMIUM;Cleaning, Hygiene & Workwear;16;15.04
SLH;1236856;10 Feb 20;CLIPBOARD SINGLE  BLACK A4 OD;GOS & Mailing;16;11.2
SLH;1235358;7 Jan 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;15;270.9
SLH;1235696;23 Jan 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;15;270.9
SLH;1237697;6 Jun 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;15;270.9
SLH;1239860;31 Mar 20;PK6 WIPR RL BE 20IN KIMCLRK PRF 2PLY 76M;Cleaning, Hygiene & Workwear;15;249
SLH;1230941;18 Feb 20;A4 PORTRAIT STAND UP SIGN HOLDER;Filing & Solutions;15;99.6
SLH;1237584;21 Jan 20;WALL SIGN HOLDER A4;Furniture & Presentation;15;79.35
SLH;1238742;7 Jan 20;WALL SIGN HOLDER A4;Furniture & Presentation;15;79.35
SLH;1232763;29 Apr 20;Small Elephants  EA=1;Other;15;63.3
SLH;1235142;28 Feb 20;Patient App Card Little Aston PK=50;Other;15;60
SLH;1235695;23 Jan 20;Patient App Card Little Aston PK=50;Other;15;60
SLH;1239794;31 Jan 20;Patient App Card Little Aston PK=50;Other;15;60
SLH;1233094;18 Mar 20;SAFETY GLASSES MARTCARE M9200 CLEAR;Cleaning, Hygiene & Workwear;15;38.85
SLH;1235711;26 Feb 20;PACK50 CUPS SEM HOT FLUIDS 240ML PAPER;Food & Catering;15;24.6
SLH;1239233;22 Jan 20;DESK TUBE TIDY NICEDAY BLACK;GOS & Mailing;15;20.25
SLH;1232538;8 Jan 20;3MM DURACLIP FOLDER BLK;Filing & Solutions;15;16.2
SLH;1235136;28 Feb 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;15;13.65
SLH;1237624;8 Apr 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;15;13.65
SLH;1238076;18 Apr 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;15;13.65
SLH;1238151;20 Mar 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;15;13.65
SLH;1238515;7 Mar 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;15;13.65
SLH;1230024;28 Apr 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;15;12.3
SLH;1232184;5 May 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;15;12.3
SLH;1233277;29 Jan 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;15;12.3
SLH;1236373;27 May 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;15;12.3
SLH;1236632;19 May 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;15;12.3
SLH;1238176;20 Mar 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;15;12.3
SLH;1238960;19 Mar 20;DISPENSER TOILET PAPER WHITE AQUARI 6946;Cleaning, Hygiene & Workwear;15;0.15
SLH;1235827;15 Feb 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;14;12.74
SLH;1239633;9 Jan 20;Generic Pat Record Folder BUFF BOX=50;Other;12;461.04
SLH;1233131;24 Apr 20;PK15 HTOWLS NDAY WS 2PLY Z-FOLD 200 SH;Cleaning, Hygiene & Workwear;12;302.28
SLH;1235131;30 Apr 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;12;216.72
SLH;1238961;19 Mar 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;12;216.72
SLH;1238794;17 Mar 20;PK9 HYGIENE ROLL 2PLY BE 40MMX500MM;Cleaning, Hygiene & Workwear;12;141.48
SLH;1236115;10 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;12;126.72
SLH;1238773;10 Mar 20;A4 PORTRAIT STAND UP SIGN HOLDER;Filing & Solutions;12;79.68
SLH;1238830;17 Feb 20;Pain Management Booklet PK=25;Other;12;63.49
SLH;1238771;10 Mar 20;PAPR COLOR PRINTING OFF DPT A4 100G;Paper, Envelopes & Labels;12;46.32
SLH;1239821;31 Jan 20;PAPR COLOR PRINTING OFF DPT A4 100G;Paper, Envelopes & Labels;12;46.32
SLH;1233561;17 Jan 20;PK12 GLOVES RUBBER HOUSEHOLD YELLOW SM;Cleaning, Hygiene & Workwear;12;46.2
SLH;1236581;19 May 20;PK50 WIPING CLOTH YW R.SCOT GEN PURPOSE;Cleaning, Hygiene & Workwear;12;18.6
SLH;1231768;17 Jan 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;12;15.72
SLH;1236629;21 Jan 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;12;15.72
SLH;1238411;3 Jan 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;12;15.72
SLH;1239233;22 Jan 20;COUCH ROLL NICEDAY BU 2PLY 40MX500MM;Cleaning, Hygiene & Workwear;12;15.72
SLH;1238222;13 Mar 20;PK100 DISPOSABLE NAPKIN WE 33X33CM 2 PLY;Food & Catering;12;10.92
SLH;1237135;15 May 20;TOILET BRUSH ROBERT SCOTT STANDARD SET;Cleaning, Hygiene & Workwear;12;9.84
SLH;1230892;27 Mar 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;12;9
SLH;1238248;16 Jan 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;12;9
SLH;1238767;10 Mar 20;PK1X100 FACIAL TISSUE WHITE SCOTT 2P;Cleaning, Hygiene & Workwear;12;9
SLH;1237457;3 Jun 20;PK15 TOWELS WHITE MEDIUM XTRA IF 1;Cleaning, Hygiene & Workwear;10;407.8
SLH;1233121;18 Mar 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1236178;12 Jun 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1236377;6 Mar 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1239824;31 Jan 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1231233;22 May 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1231405;27 Feb 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1234268;1 Feb 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1235809;12 Feb 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1235936;17 Mar 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1236236;24 Mar 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1239238;17 Jan 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1230492;21 Apr 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1232480;2 Jun 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1234186;27 Jan 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1234550;22 Feb 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1235927;26 Mar 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1236112;10 Jan 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1238523;7 Mar 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1239435;11 Feb 20;Generic Pat Record Folder BUFF BOX=50;Other;10;384.2
SLH;1231123;25 Jan 20;BX16 HAND TOWELS WE SCOTT SLIMFOLD 5856;Cleaning, Hygiene & Workwear;10;347.9
SLH;1235181;28 Feb 20;PK15 HTOWLS NDAY WS 2PLY C-FOLD 157S;Cleaning, Hygiene & Workwear;10;224.9
SLH;1230491;21 Apr 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1231417;28 May 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1233822;4 Feb 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1235141;28 Feb 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1235371;2 Apr 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1237139;15 May 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1238499;12 Mar 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1238832;17 Feb 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;10;180.6
SLH;1235820;7 Apr 20;PK36 TOILET TISSUE 2-PLY 36X250 SHEETS;Cleaning, Hygiene & Workwear;10;176
SLH;1230764;14 Feb 20;NICEDAY ALUMINIUM SNAP FRAME 300 X 423MM;Furniture & Presentation;10;164.6
SLH;1234339;26 May 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1230492;21 Apr 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1234187;27 Jan 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1235927;26 Mar 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1236165;12 Jun 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1237138;15 May 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1237945;21 May 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1238500;12 Mar 20;Spire Healthcare Archive Box PK=10;Other;10;145.4
SLH;1231514;7 Apr 20;PK6 CENTRE PULL ROLL NICEDAY BLUE 1 PLY;Cleaning, Hygiene & Workwear;10;141.7
SLH;1238798;17 Mar 20;PK9 HYGIENE ROLL 2PLY BE 40MMX500MM;Cleaning, Hygiene & Workwear;10;117.9
SLH;1236523;28 Jan 20;Food Tray Mats PK=100;Other;10;109.35
SLH;1234337;26 May 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;10;105.6
SLH;1232049;13 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;10;105.6
SLH;1233093;18 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;10;105.6
SLH;1233539;25 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;10;105.6
SLH;1238494;12 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;10;105.6
SLH;1230895;27 Mar 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;10;97.2
SLH;1231500;7 Apr 20;TAPES BLACK ON WHT 12MM BROTHER TZE-231;Writing & Machines;10;88.6
SLH;1239844;31 Mar 20;TAPES BLACK ON WHT 12MM BROTHER TZE-231;Writing & Machines;10;88.6
SLH;1238162;15 Jan 20;PK 4 HANGING PICTURES STRIP LGE COMMAND;GOS & Mailing;10;74.9
SLH;1232533;6 Mar 20;Generic Physiotherapy Rec Folder PK=50;Other;10;70.2
SLH;1232586;11 Jan 20;PACK50 CLEANING WIPES YW K.CLARK  7443;Cleaning, Hygiene & Workwear;10;65.9
